country,sex,age_group,year,incidence_of_long_term_unemployment
zaf,mf,youth,2001,9.399999618530273
zaf,mf,adult,2001,38.70000076293945
zaf,m,total,2001,29.799999237060547
zaf,m,youth,2001,8.399999618530273
zaf,m,adult,2001,41.599998474121094
zaf,f,total,2001,27.399999618530273
zaf,f,youth,2001,10.399999618530273
zaf,f,adult,2001,36.0
zaf,mf,total,2002,26.399999618530273
zaf,mf,youth,2002,7.599999904632568
zaf,mf,adult,2002,36.5
zaf,m,total,2002,27.799999237060547
zaf,m,youth,2002,7.199999809265137
zaf,m,adult,2002,39.5
zaf,f,total,2002,25.299999237060547
zaf,f,youth,2002,7.900000095367432
zaf,f,adult,2002,34.0
zaf,mf,total,2003,25.299999237060547
zaf,mf,youth,2003,7.599999904632568
zaf,mf,adult,2003,34.79999923706055
zaf,m,total,2003,26.5
zaf,m,youth,2003,7.300000190734863
zaf,m,adult,2003,37.70000076293945
zaf,f,total,2003,24.200000762939453
zaf,f,youth,2003,7.800000190734863
zaf,f,adult,2003,32.5
zaf,mf,total,2004,24.700000762939453
zaf,mf,youth,2004,8.5
zaf,mf,adult,2004,33.400001525878906
zaf,m,total,2004,26.399999618530273
zaf,m,youth,2004,8.399999618530273
zaf,m,adult,2004,36.099998474121094
zaf,f,total,2004,23.299999237060547
zaf,f,youth,2004,8.600000381469727
zaf,f,adult,2004,31.0
zaf,mf,total,2005,23.0
zaf,mf,youth,2005,8.0
zaf,mf,adult,2005,30.600000381469727
zaf,m,total,2005,23.100000381469727
zaf,m,youth,2005,7.699999809265137
zaf,m,adult,2005,31.5
zaf,f,total,2005,22.799999237060547
zaf,f,youth,2005,8.199999809265137
zaf,f,adult,2005,29.799999237060547
zaf,mf,total,2006,21.5
zaf,mf,youth,2006,7.300000190734863
zaf,mf,adult,2006,29.0
zaf,m,total,2006,20.299999237060547
zaf,m,youth,2006,7.099999904632568
zaf,m,adult,2006,28.0
zaf,f,total,2006,22.399999618530273
zaf,f,youth,2006,7.5
zaf,f,adult,2006,29.799999237060547
zaf,mf,total,2007,22.0
zaf,mf,youth,2007,7.400000095367432
zaf,mf,adult,2007,29.799999237060547
zaf,m,total,2007,21.299999237060547
zaf,m,youth,2007,7.5
zaf,m,adult,2007,29.299999237060547
zaf,f,total,2007,22.700000762939453
zaf,f,youth,2007,7.300000190734863
zaf,f,adult,2007,30.100000381469727
zaf,mf,total,2008,29.399999618530273
zaf,mf,youth,2008,9.5
zaf,mf,adult,2008,38.70000076293945
zaf,m,total,2008,28.600000381469727
zaf,m,youth,2008,8.800000190734863
zaf,m,adult,2008,38.400001525878906
zaf,f,total,2008,30.100000381469727
zaf,f,youth,2008,10.100000381469727
zaf,f,adult,2008,39.099998474121094
zaf,mf,total,2009,30.200000762939453
zaf,mf,youth,2009,10.0
zaf,mf,adult,2009,38.900001525878906
zaf,m,total,2009,28.899999618530273
zaf,m,youth,2009,9.100000381469727
zaf,m,adult,2009,37.5
zaf,f,total,2009,31.5
zaf,f,youth,2009,11.0
zaf,f,adult,2009,40.5
zaf,mf,total,2010,33.099998474121094
zaf,mf,youth,2010,9.800000190734863
zaf,mf,adult,2010,42.599998474121094
zaf,m,total,2010,32.20000076293945
zaf,m,youth,2010,8.699999809265137
zaf,m,adult,2010,42.0
zaf,f,total,2010,34.0
zaf,f,youth,2010,11.100000381469727
zaf,f,adult,2010,43.20000076293945
zaf,mf,total,2011,33.900001525878906
zaf,mf,youth,2011,10.5
zaf,mf,adult,2011,42.79999923706055
zaf,m,total,2011,34.099998474121094
zaf,m,youth,2011,10.199999809265137
zaf,m,adult,2011,43.099998474121094
zaf,f,total,2011,33.70000076293945
zaf,f,youth,2011,10.800000190734863
zaf,f,adult,2011,42.599998474121094
zaf,mf,total,2012,33.599998474121094
zaf,mf,youth,2012,9.600000381469727
zaf,mf,adult,2012,42.79999923706055
zaf,m,total,2012,33.70000076293945
zaf,m,youth,2012,9.100000381469727
zaf,m,adult,2012,43.20000076293945
zaf,f,total,2012,33.400001525878906
zaf,f,youth,2012,10.100000381469727
zaf,f,adult,2012,42.5
zaf,mf,total,2013,33.900001525878906
zaf,mf,youth,2013,9.800000190734863
zaf,mf,adult,2013,43.099998474121094
zaf,m,total,2013,33.400001525878906
zaf,m,youth,2013,8.800000190734863
zaf,m,adult,2013,42.599998474121094
zaf,f,total,2013,34.5
zaf,f,youth,2013,10.899999618530273
zaf,f,adult,2013,43.70000076293945
zaf,mf,total,2014,35.5
zaf,mf,youth,2014,10.300000190734863
zaf,mf,adult,2014,44.5
zaf,m,total,2014,34.900001525878906
zaf,m,youth,2014,9.899999618530273
zaf,m,adult,2014,43.900001525878906
zaf,f,total,2014,36.20000076293945
zaf,f,youth,2014,10.699999809265137
zaf,f,adult,2014,45.099998474121094
esp,mf,total,1986,58.79999923706055
esp,mf,youth,1986,58.0
esp,mf,adult,1986,59.5
esp,m,total,1986,55.599998474121094
esp,m,youth,1986,53.29999923706055
esp,m,adult,1986,57.20000076293945
esp,f,total,1986,64.5999984741211
esp,f,youth,1986,64.0
esp,f,adult,1986,65.4000015258789
esp,mf,total,1987,60.70000076293945
esp,mf,youth,1987,60.70000076293945
esp,mf,adult,1987,60.70000076293945
esp,m,total,1987,54.79999923706055
esp,m,youth,1987,53.400001525878906
esp,m,adult,1987,55.70000076293945
esp,f,total,1987,68.0
esp,f,youth,1987,67.5
esp,f,adult,1987,68.5999984741211
esp,mf,total,1988,57.599998474121094
esp,mf,youth,1988,56.400001525878906
esp,mf,adult,1988,58.5
esp,m,total,1988,50.599998474121094
esp,m,youth,1988,49.400001525878906
esp,m,adult,1988,51.5
esp,f,total,1988,65.0
esp,f,youth,1988,62.599998474121094
esp,f,adult,1988,67.4000015258789
esp,mf,total,1989,56.20000076293945
esp,mf,youth,1989,54.900001525878906
esp,mf,adult,1989,57.20000076293945
esp,m,total,1989,48.79999923706055
esp,m,youth,1989,46.099998474121094
esp,m,adult,1989,50.29999923706055
esp,f,total,1989,63.599998474121094
esp,f,youth,1989,61.79999923706055
esp,f,adult,1989,65.0
esp,mf,total,1990,51.29999923706055
esp,mf,youth,1990,48.599998474121094
esp,mf,adult,1990,53.0
esp,m,total,1990,43.29999923706055
esp,m,youth,1990,40.900001525878906
esp,m,adult,1990,44.70000076293945
esp,f,total,1990,58.5
esp,f,youth,1990,54.599998474121094
esp,f,adult,1990,61.29999923706055
esp,mf,total,1991,49.20000076293945
esp,mf,youth,1991,45.400001525878906
esp,mf,adult,1991,51.5
esp,m,total,1991,40.599998474121094
esp,m,youth,1991,38.099998474121094
esp,m,adult,1991,42.0
esp,f,total,1991,57.400001525878906
esp,f,youth,1991,51.70000076293945
esp,f,adult,1991,61.099998474121094
esp,mf,total,1992,43.900001525878906
esp,mf,youth,1992,36.099998474121094
esp,mf,adult,1992,48.099998474121094
esp,m,total,1992,34.70000076293945
esp,m,youth,1992,28.0
esp,m,adult,1992,38.20000076293945
esp,f,total,1992,52.599998474121094
esp,f,youth,1992,43.29999923706055
esp,f,adult,1992,58.0
esp,mf,total,1993,46.099998474121094
esp,mf,youth,1993,38.400001525878906
esp,mf,adult,1993,50.29999923706055
esp,m,total,1993,37.79999923706055
esp,m,youth,1993,30.899999618530273
esp,m,adult,1993,41.29999923706055
esp,f,total,1993,55.5
esp,f,youth,1993,46.29999923706055
esp,f,adult,1993,60.599998474121094
esp,mf,total,1994,52.599998474121094
esp,mf,youth,1994,45.900001525878906
esp,mf,adult,1994,56.0
esp,m,total,1994,46.29999923706055
esp,m,youth,1994,40.79999923706055
esp,m,adult,1994,48.900001525878906
esp,f,total,1994,59.400001525878906
esp,f,youth,1994,51.099998474121094
esp,f,adult,1994,63.599998474121094
esp,mf,total,1995,54.599998474121094
esp,mf,youth,1995,45.599998474121094
esp,mf,adult,1995,58.70000076293945
esp,m,total,1995,48.900001525878906
esp,m,youth,1995,40.599998474121094
esp,m,adult,1995,52.599998474121094
esp,f,total,1995,60.0
esp,f,youth,1995,50.20000076293945
esp,f,adult,1995,64.69999694824219
esp,mf,total,1996,52.79999923706055
esp,mf,youth,1996,43.20000076293945
esp,mf,adult,1996,57.20000076293945
esp,m,total,1996,45.79999923706055
esp,m,youth,1996,36.900001525878906
esp,m,adult,1996,49.79999923706055
esp,f,total,1996,59.599998474121094
esp,f,youth,1996,49.0
esp,f,adult,1996,64.5
esp,mf,total,1997,51.70000076293945
esp,mf,youth,1997,41.79999923706055
esp,mf,adult,1997,56.099998474121094
esp,m,total,1997,45.70000076293945
esp,m,youth,1997,36.900001525878906
esp,m,adult,1997,49.5
esp,f,total,1997,57.20000076293945
esp,f,youth,1997,46.099998474121094
esp,f,adult,1997,62.20000076293945
esp,mf,total,1998,49.70000076293945
esp,mf,youth,1998,38.20000076293945
esp,mf,adult,1998,54.599998474121094
esp,m,total,1998,44.099998474121094
esp,m,youth,1998,33.29999923706055
esp,m,adult,1998,48.79999923706055
esp,f,total,1998,54.29999923706055
esp,f,youth,1998,42.29999923706055
esp,f,adult,1998,59.29999923706055
esp,mf,total,1999,46.29999923706055
esp,mf,youth,1999,32.79999923706055
esp,mf,adult,1999,51.70000076293945
esp,m,total,1999,40.20000076293945
esp,m,youth,1999,28.100000381469727
esp,m,adult,1999,45.20000076293945
esp,f,total,1999,50.70000076293945
esp,f,youth,1999,36.400001525878906
esp,f,adult,1999,56.29999923706055
esp,mf,total,2000,41.70000076293945
esp,mf,youth,2000,29.299999237060547
esp,mf,adult,2000,46.099998474121094
esp,m,total,2000,35.29999923706055
esp,m,youth,2000,25.5
esp,m,adult,2000,39.0
esp,f,total,2000,46.29999923706055
esp,f,youth,2000,32.400001525878906
esp,f,adult,2000,51.099998474121094
esp,mf,total,2001,36.099998474121094
esp,mf,youth,2001,24.700000762939453
esp,mf,adult,2001,40.29999923706055
esp,m,total,2001,30.5
esp,m,youth,2001,20.799999237060547
esp,m,adult,2001,34.29999923706055
esp,f,total,2001,40.400001525878906
esp,f,youth,2001,27.899999618530273
esp,f,adult,2001,44.79999923706055
esp,mf,total,2002,33.400001525878906
esp,mf,youth,2002,23.200000762939453
esp,mf,adult,2002,36.79999923706055
esp,m,total,2002,28.299999237060547
esp,m,youth,2002,20.899999618530273
esp,m,adult,2002,31.200000762939453
esp,f,total,2002,37.29999923706055
esp,f,youth,2002,25.299999237060547
esp,f,adult,2002,40.900001525878906
esp,mf,total,2003,33.5
esp,mf,youth,2003,24.399999618530273
esp,mf,adult,2003,36.400001525878906
esp,m,total,2003,28.799999237060547
esp,m,youth,2003,22.299999237060547
esp,m,adult,2003,31.299999237060547
esp,f,total,2003,37.099998474121094
esp,f,youth,2003,26.299999237060547
esp,f,adult,2003,40.20000076293945
esp,mf,total,2004,31.899999618530273
esp,mf,youth,2004,22.700000762939453
esp,mf,adult,2004,34.70000076293945
esp,m,total,2004,27.899999618530273
esp,m,youth,2004,20.700000762939453
esp,m,adult,2004,30.5
esp,f,total,2004,35.0
esp,f,youth,2004,24.600000381469727
esp,f,adult,2004,37.900001525878906
esp,mf,total,2005,24.399999618530273
esp,mf,youth,2005,13.399999618530273
esp,mf,adult,2005,28.200000762939453
esp,m,total,2005,20.5
esp,m,youth,2005,12.0
esp,m,adult,2005,23.600000381469727
esp,f,total,2005,27.700000762939453
esp,f,youth,2005,14.699999809265137
esp,f,adult,2005,31.899999618530273
esp,mf,total,2006,21.600000381469727
esp,mf,youth,2006,11.800000190734863
esp,mf,adult,2006,24.799999237060547
esp,m,total,2006,18.399999618530273
esp,m,youth,2006,9.800000190734863
esp,m,adult,2006,21.399999618530273
esp,f,total,2006,24.200000762939453
esp,f,youth,2006,13.5
esp,f,adult,2006,27.299999237060547
esp,mf,total,2007,20.399999618530273
esp,mf,youth,2007,10.100000381469727
esp,mf,adult,2007,23.700000762939453
esp,m,total,2007,17.399999618530273
esp,m,youth,2007,8.600000381469727
esp,m,adult,2007,20.399999618530273
esp,f,total,2007,22.799999237060547
esp,f,youth,2007,11.300000190734863
esp,f,adult,2007,26.299999237060547
esp,mf,total,2008,18.0
esp,mf,youth,2008,10.399999618530273
esp,mf,adult,2008,20.200000762939453
esp,m,total,2008,14.100000381469727
esp,m,youth,2008,10.0
esp,m,adult,2008,15.399999618530273
esp,f,total,2008,22.0
esp,f,youth,2008,10.899999618530273
esp,f,adult,2008,25.100000381469727
esp,mf,total,2009,23.799999237060547
esp,mf,youth,2009,18.200000762939453
esp,mf,adult,2009,25.200000762939453
esp,m,total,2009,21.100000381469727
esp,m,youth,2009,18.5
esp,m,adult,2009,21.799999237060547
esp,f,total,2009,27.100000381469727
esp,f,youth,2009,17.700000762939453
esp,f,adult,2009,29.5
esp,mf,total,2010,36.599998474121094
esp,mf,youth,2010,29.200000762939453
esp,mf,adult,2010,38.29999923706055
esp,m,total,2010,36.0
esp,m,youth,2010,31.600000381469727
esp,m,adult,2010,37.099998474121094
esp,f,total,2010,37.29999923706055
esp,f,youth,2010,26.100000381469727
esp,f,adult,2010,39.79999923706055
esp,mf,total,2011,41.599998474121094
esp,mf,youth,2011,32.400001525878906
esp,mf,adult,2011,43.599998474121094
esp,m,total,2011,40.79999923706055
esp,m,youth,2011,34.70000076293945
esp,m,adult,2011,42.099998474121094
esp,f,total,2011,42.599998474121094
esp,f,youth,2011,29.5
esp,f,adult,2011,45.29999923706055
esp,mf,total,2012,44.400001525878906
esp,mf,youth,2012,35.70000076293945
esp,mf,adult,2012,46.099998474121094
esp,m,total,2012,43.5
esp,m,youth,2012,38.599998474121094
esp,m,adult,2012,44.5
esp,f,total,2012,45.29999923706055
esp,f,youth,2012,32.29999923706055
esp,f,adult,2012,47.900001525878906
esp,mf,total,2013,49.70000076293945
esp,mf,youth,2013,39.400001525878906
esp,mf,adult,2013,51.599998474121094
esp,m,total,2013,48.900001525878906
esp,m,youth,2013,41.599998474121094
esp,m,adult,2013,50.29999923706055
esp,f,total,2013,50.5
esp,f,youth,2013,36.900001525878906
esp,f,adult,2013,53.0
esp,mf,total,2014,52.79999923706055
esp,mf,youth,2014,40.5
esp,mf,adult,2014,55.099998474121094
esp,m,total,2014,52.0
esp,m,youth,2014,42.20000076293945
esp,m,adult,2014,53.79999923706055
esp,f,total,2014,53.70000076293945
esp,f,youth,2014,38.400001525878906
esp,f,adult,2014,56.400001525878906
lka,mf,total,2009,42.099998474121094
lka,mf,youth,2009,38.29999923706055
lka,mf,adult,2009,46.20000076293945
lka,m,total,2009,36.0
lka,m,youth,2009,34.70000076293945
lka,m,adult,2009,37.5
lka,f,total,2009,47.599998474121094
lka,f,youth,2009,41.79999923706055
lka,f,adult,2009,53.29999923706055
lka,mf,total,2010,49.70000076293945
lka,mf,youth,2010,43.70000076293945
lka,mf,adult,2010,56.5
lka,m,total,2010,44.599998474121094
lka,m,youth,2010,42.20000076293945
lka,m,adult,2010,48.29999923706055
lka,f,total,2010,54.099998474121094
lka,f,youth,2010,45.400001525878906
lka,f,adult,2010,61.79999923706055
lka,mf,total,2011,46.0
lka,mf,youth,2011,42.29999923706055
lka,mf,adult,2011,50.79999923706055
lka,m,total,2011,38.70000076293945
lka,m,youth,2011,40.29999923706055
lka,m,adult,2011,35.900001525878906
lka,f,total,2011,51.5
lka,f,youth,2011,44.20000076293945
lka,f,adult,2011,59.0
lka,mf,total,2012,39.29999923706055
lka,mf,youth,2012,35.099998474121094
lka,mf,adult,2012,44.70000076293945
lka,m,total,2012,31.899999618530273
lka,m,youth,2012,33.0
lka,m,adult,2012,30.0
lka,f,total,2012,45.900001525878906
lka,f,youth,2012,37.29999923706055
lka,f,adult,2012,54.5
lka,mf,total,2013,25.600000381469727
lka,m,total,2013,30.200000762939453
lka,f,total,2013,21.799999237060547
sur,mf,total,1993,63.400001525878906
sur,mf,total,1994,56.900001525878906
sur,mf,total,1995,52.5
sur,mf,total,1996,56.70000076293945
sur,mf,total,1997,57.70000076293945
sur,mf,total,1998,43.400001525878906
swe,mf,total,1980,5.5
swe,mf,youth,1980,1.399999976158142
swe,mf,adult,1980,8.5
swe,m,total,1980,6.800000190734863
swe,m,youth,1980,1.7999999523162842
swe,m,adult,1980,10.199999809265137
swe,f,total,1980,4.400000095367432
swe,f,youth,1980,1.0
swe,f,adult,1980,7.0
swe,mf,total,1981,6.0
swe,mf,youth,1981,2.299999952316284
swe,mf,adult,1981,8.5
swe,m,total,1981,6.699999809265137
swe,m,youth,1981,2.4000000953674316
swe,m,adult,1981,9.5
swe,f,total,1981,5.199999809265137
swe,f,youth,1981,2.299999952316284
swe,f,adult,1981,7.300000190734863
swe,mf,total,1982,8.399999618530273
swe,mf,youth,1982,3.0999999046325684
swe,mf,adult,1982,11.600000381469727
swe,m,total,1982,9.199999809265137
swe,m,youth,1982,3.799999952316284
swe,m,adult,1982,12.399999618530273
swe,f,total,1982,7.5
swe,f,youth,1982,2.299999952316284
swe,f,adult,1982,10.800000190734863
swe,mf,total,1983,10.300000190734863
swe,mf,youth,1983,3.0999999046325684
swe,mf,adult,1983,14.300000190734863
swe,m,total,1983,10.800000190734863
swe,m,youth,1983,3.5999999046325684
swe,m,adult,1983,14.5
swe,f,total,1983,9.699999809265137
swe,f,youth,1983,2.5999999046325684
swe,f,adult,1983,14.0
swe,mf,total,1984,12.399999618530273
swe,mf,youth,1984,2.700000047683716
swe,mf,adult,1984,16.600000381469727
swe,m,total,1984,12.800000190734863
swe,m,youth,1984,2.5
swe,m,adult,1984,17.0
swe,f,total,1984,12.0
swe,f,youth,1984,2.9000000953674316
swe,f,adult,1984,16.100000381469727
swe,mf,total,1985,11.399999618530273
swe,mf,youth,1985,1.2000000476837158
swe,mf,adult,1985,16.200000762939453
swe,m,total,1985,10.899999618530273
swe,m,youth,1985,1.0
swe,m,adult,1985,15.600000381469727
swe,f,total,1985,11.899999618530273
swe,f,youth,1985,1.5
swe,f,adult,1985,16.799999237060547
swe,mf,total,1986,8.0
swe,mf,youth,1986,1.7999999523162842
swe,mf,adult,1986,11.100000381469727
swe,m,total,1986,6.400000095367432
swe,m,youth,1986,1.5
swe,m,adult,1986,8.899999618530273
swe,f,total,1986,9.800000190734863
swe,f,youth,1986,2.200000047683716
swe,f,adult,1986,13.399999618530273
swe,mf,total,1987,18.299999237060547
swe,mf,youth,1987,16.0
swe,mf,adult,1987,19.700000762939453
swe,m,total,1987,16.799999237060547
swe,m,youth,1987,14.100000381469727
swe,m,adult,1987,18.399999618530273
swe,f,total,1987,19.899999618530273
swe,f,youth,1987,17.899999618530273
swe,f,adult,1987,21.100000381469727
swe,mf,total,1988,14.899999618530273
swe,mf,youth,1988,11.100000381469727
swe,mf,adult,1988,17.0
swe,m,total,1988,15.100000381469727
swe,m,youth,1988,11.600000381469727
swe,m,adult,1988,17.0
swe,f,total,1988,14.5
swe,f,youth,1988,10.699999809265137
swe,f,adult,1988,17.0
swe,mf,total,1989,13.800000190734863
swe,mf,youth,1989,11.0
swe,mf,adult,1989,15.600000381469727
swe,m,total,1989,15.0
swe,m,youth,1989,12.300000190734863
swe,m,adult,1989,16.700000762939453
swe,f,total,1989,12.600000381469727
swe,f,youth,1989,9.699999809265137
swe,f,adult,1989,14.399999618530273
swe,mf,total,1990,12.100000381469727
swe,mf,youth,1990,12.300000190734863
swe,mf,adult,1990,11.899999618530273
swe,m,total,1990,12.300000190734863
swe,m,youth,1990,11.300000190734863
swe,m,adult,1990,13.0
swe,f,total,1990,11.800000190734863
swe,f,youth,1990,13.300000190734863
swe,f,adult,1990,10.800000190734863
swe,mf,total,1991,11.199999809265137
swe,mf,youth,1991,11.199999809265137
swe,mf,adult,1991,11.199999809265137
swe,m,total,1991,10.699999809265137
swe,m,youth,1991,11.399999618530273
swe,m,adult,1991,10.399999618530273
swe,f,total,1991,11.899999618530273
swe,f,youth,1991,11.0
swe,f,adult,1991,12.399999618530273
swe,mf,total,1992,13.5
swe,mf,youth,1992,11.100000381469727
swe,mf,adult,1992,14.600000381469727
swe,m,total,1992,13.5
swe,m,youth,1992,10.800000190734863
swe,m,adult,1992,14.699999809265137
swe,f,total,1992,13.5
swe,f,youth,1992,11.600000381469727
swe,f,adult,1992,14.5
swe,mf,total,1993,15.800000190734863
swe,mf,youth,1993,9.800000190734863
swe,mf,adult,1993,18.5
swe,m,total,1993,17.700000762939453
swe,m,youth,1993,11.199999809265137
swe,m,adult,1993,20.399999618530273
swe,f,total,1993,12.899999618530273
swe,f,youth,1993,7.800000190734863
swe,f,adult,1993,15.300000190734863
swe,mf,total,1994,25.700000762939453
swe,mf,youth,1994,17.299999237060547
swe,mf,adult,1994,29.0
swe,m,total,1994,29.100000381469727
swe,m,youth,1994,21.600000381469727
swe,m,adult,1994,32.0
swe,f,total,1994,20.5
swe,f,youth,1994,11.5
swe,f,adult,1994,24.399999618530273
swe,mf,total,1995,27.799999237060547
swe,mf,youth,1995,14.800000190734863
swe,mf,adult,1995,32.20000076293945
swe,m,total,1995,31.399999618530273
swe,m,youth,1995,17.600000381469727
swe,m,adult,1995,35.79999923706055
swe,f,total,1995,22.899999618530273
swe,f,youth,1995,11.399999618530273
swe,f,adult,1995,27.200000762939453
swe,mf,total,1996,30.100000381469727
swe,mf,youth,1996,13.399999618530273
swe,mf,adult,1996,35.29999923706055
swe,m,total,1996,33.599998474121094
swe,m,youth,1996,14.399999618530273
swe,m,adult,1996,39.29999923706055
swe,f,total,1996,25.799999237060547
swe,f,youth,1996,12.399999618530273
swe,f,adult,1996,30.200000762939453
swe,mf,total,1997,33.400001525878906
swe,mf,youth,1997,14.0
swe,mf,adult,1997,39.0
swe,m,total,1997,36.099998474121094
swe,m,youth,1997,16.100000381469727
swe,m,adult,1997,41.900001525878906
swe,f,total,1997,30.100000381469727
